Operation,Max(MiB),Min(MiB),Mean(MiB),StdDev,Max(OPs),Min(OPs),Mean(OPs),StdDev,Mean(s),Test#,#Tasks,tPN,reps,fPP,reord,reordoff,reordrand,seed,segcnt,blksiz,xsize,aggs(MiB),API,RefNum,Used(GiB)
write,61.00,61.00,61.00,0.00,15616.95,15616.95,15616.95,0.00,8.39293,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,400.126
write,61.34,61.34,61.34,0.00,15703.40,15703.40,15703.40,0.00,8.34673,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,400.126
write,62.11,62.11,62.11,0.00,15900.83,15900.83,15900.83,0.00,8.24309,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,400.824
write,62.46,62.46,62.46,0.00,15989.78,15989.78,15989.78,0.00,8.19724,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,400.824
write,64.14,64.14,64.14,0.00,16419.43,16419.43,16419.43,0.00,7.98274,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,401.522
write,64.39,64.39,64.39,0.00,16482.86,16482.86,16482.86,0.00,7.95202,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,402.221
write,61.06,61.06,61.06,0.00,15631.06,15631.06,15631.06,0.00,8.38536,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,402.221
write,59.96,59.96,59.96,0.00,15349.82,15349.82,15349.82,0.00,8.53899,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,402.919
write,61.04,61.04,61.04,0.00,15625.25,15625.25,15625.25,0.00,8.38847,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,403.617
write,63.72,63.72,63.72,0.00,16312.54,16312.54,16312.54,0.00,8.03505,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,404.316
write,62.41,62.41,62.41,0.00,15975.70,15975.70,15975.70,0.00,8.20446,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,404.316
write,66.47,66.47,66.47,0.00,17016.94,17016.94,17016.94,0.00,7.70244,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,405.014
write,60.91,60.91,60.91,0.00,15591.95,15591.95,15591.95,0.00,8.40639,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,405.712
write,61.09,61.09,61.09,0.00,15638.39,15638.39,15638.39,0.00,8.38143,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,405.712
write,61.25,61.25,61.25,0.00,15680.58,15680.58,15680.58,0.00,8.35887,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,406.411
write,64.29,64.29,64.29,0.00,16458.97,16458.97,16458.97,0.00,7.96356,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,407.109
write,60.84,60.84,60.84,0.00,15574.93,15574.93,15574.93,0.00,8.41558,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,407.807
write,60.55,60.55,60.55,0.00,15500.68,15500.68,15500.68,0.00,8.45589,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,407.807
write,61.21,61.21,61.21,0.00,15668.68,15668.68,15668.68,0.00,8.36522,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,408.505
write,60.04,60.04,60.04,0.00,15371.15,15371.15,15371.15,0.00,8.52714,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,409.204
write,61.81,61.81,61.81,0.00,15822.18,15822.18,15822.18,0.00,8.28407,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,409.204
write,63.19,63.19,63.19,0.00,16175.73,16175.73,16175.73,0.00,8.10301,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,409.902
write,62.11,62.11,62.11,0.00,15898.96,15898.96,15898.96,0.00,8.24406,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,410.6
write,66.53,66.53,66.53,0.00,17032.76,17032.76,17032.76,0.00,7.69529,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,411.299
write,66.93,66.93,66.93,0.00,17135.11,17135.11,17135.11,0.00,7.64932,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,411.299
write,60.62,60.62,60.62,0.00,15517.67,15517.67,15517.67,0.00,8.44663,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,411.997
write,61.22,61.22,61.22,0.00,15671.29,15671.29,15671.29,0.00,8.36383,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,412.695
write,61.92,61.92,61.92,0.00,15851.09,15851.09,15851.09,0.00,8.26896,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,412.695
write,62.67,62.67,62.67,0.00,16043.28,16043.28,16043.28,0.00,8.16990,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,413.394
write,65.48,65.48,65.48,0.00,16761.66,16761.66,16761.66,0.00,7.81975,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,414.092
write,62.62,62.62,62.62,0.00,16030.16,16030.16,16030.16,0.00,8.17659,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,414.79
write,61.61,61.61,61.61,0.00,15771.81,15771.81,15771.81,0.00,8.31053,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,414.79
write,63.39,63.39,63.39,0.00,16226.82,16226.82,16226.82,0.00,8.07749,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,414.79
write,60.76,60.76,60.76,0.00,15555.23,15555.23,15555.23,0.00,8.42624,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,415.488
write,65.12,65.12,65.12,0.00,16671.14,16671.14,16671.14,0.00,7.86221,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,416.187
write,64.48,64.48,64.48,0.00,16506.37,16506.37,16506.37,0.00,7.94069,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,416.885
write,61.99,61.99,61.99,0.00,15868.99,15868.99,15868.99,0.00,8.25963,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,416.885
write,60.26,60.26,60.26,0.00,15425.82,15425.82,15425.82,0.00,8.49692,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,417.583
write,60.20,60.20,60.20,0.00,15412.45,15412.45,15412.45,0.00,8.50429,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,418.282
write,61.03,61.03,61.03,0.00,15624.08,15624.08,15624.08,0.00,8.38910,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,418.282
write,65.01,65.01,65.01,0.00,16642.68,16642.68,16642.68,0.00,7.87566,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,418.98
write,65.18,65.18,65.18,0.00,16686.81,16686.81,16686.81,0.00,7.85482,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,419.678
write,65.72,65.72,65.72,0.00,16825.28,16825.28,16825.28,0.00,7.79018,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,420.377
write,65.55,65.55,65.55,0.00,16781.08,16781.08,16781.08,0.00,7.81070,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,420.377
write,63.69,63.69,63.69,0.00,16305.16,16305.16,16305.16,0.00,8.03868,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,421.075
write,63.02,63.02,63.02,0.00,16133.94,16133.94,16133.94,0.00,8.12399,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,421.773
write,64.18,64.18,64.18,0.00,16430.72,16430.72,16430.72,0.00,7.97725,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,421.773
write,62.05,62.05,62.05,0.00,15885.49,15885.49,15885.49,0.00,8.25105,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,422.471
write,63.79,63.79,63.79,0.00,16330.58,16330.58,16330.58,0.00,8.02617,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,423.17
write,64.40,64.40,64.40,0.00,16487.07,16487.07,16487.07,0.00,7.94999,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,423.868
write,66.32,66.32,66.32,0.00,16978.91,16978.91,16978.91,0.00,7.71969,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,423.868
write,66.67,66.67,66.67,0.00,17067.80,17067.80,17067.80,0.00,7.67949,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,424.566
write,62.55,62.55,62.55,0.00,16012.89,16012.89,16012.89,0.00,8.18540,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,425.265
write,65.10,65.10,65.10,0.00,16665.27,16665.27,16665.27,0.00,7.86498,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,425.265
write,62.36,62.36,62.36,0.00,15963.91,15963.91,15963.91,0.00,8.21052,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,425.963
write,61.63,61.63,61.63,0.00,15777.90,15777.90,15777.90,0.00,8.30732,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,426.661
write,62.79,62.79,62.79,0.00,16075.32,16075.32,16075.32,0.00,8.15362,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,427.36
write,60.41,60.41,60.41,0.00,15466.10,15466.10,15466.10,0.00,8.47480,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,427.36
write,63.88,63.88,63.88,0.00,16352.32,16352.32,16352.32,0.00,8.01550,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,428.058
write,69.65,69.65,69.65,0.00,17830.24,17830.24,17830.24,0.00,7.35111,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,428.756
write,65.23,65.23,65.23,0.00,16698.24,16698.24,16698.24,0.00,7.84945,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,428.756
write,64.74,64.74,64.74,0.00,16574.45,16574.45,16574.45,0.00,7.90807,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,429.454
write,61.07,61.07,61.07,0.00,15633.90,15633.90,15633.90,0.00,8.38383,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,430.153
write,59.94,59.94,59.94,0.00,15344.96,15344.96,15344.96,0.00,8.54170,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,430.851
write,65.77,65.77,65.77,0.00,16836.90,16836.90,16836.90,0.00,7.78481,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,430.851
write,64.91,64.91,64.91,0.00,16617.52,16617.52,16617.52,0.00,7.88758,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,431.549
write,62.28,62.28,62.28,0.00,15942.92,15942.92,15942.92,0.00,8.22133,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,432.248
write,60.52,60.52,60.52,0.00,15493.30,15493.30,15493.30,0.00,8.45992,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,432.946
write,63.33,63.33,63.33,0.00,16213.45,16213.45,16213.45,0.00,8.08415,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,432.946
write,64.74,64.74,64.74,0.00,16573.33,16573.33,16573.33,0.00,7.90861,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,433.644
write,66.81,66.81,66.81,0.00,17103.66,17103.66,17103.66,0.00,7.66339,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,434.343
write,66.45,66.45,66.45,0.00,17010.67,17010.67,17010.67,0.00,7.70528,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,434.343
write,59.66,59.66,59.66,0.00,15271.93,15271.93,15271.93,0.00,8.58254,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,435.041
write,62.30,62.30,62.30,0.00,15947.81,15947.81,15947.81,0.00,8.21881,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,435.739
write,60.59,60.59,60.59,0.00,15511.04,15511.04,15511.04,0.00,8.45024,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,436.438
write,63.80,63.80,63.80,0.00,16331.62,16331.62,16331.62,0.00,8.02566,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,436.438
write,62.50,62.50,62.50,0.00,16001.14,16001.14,16001.14,0.00,8.19142,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,437.136
write,64.48,64.48,64.48,0.00,16507.59,16507.59,16507.59,0.00,7.94010,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,437.834
write,62.43,62.43,62.43,0.00,15981.66,15981.66,15981.66,0.00,8.20140,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,437.834
write,60.66,60.66,60.66,0.00,15527.84,15527.84,15527.84,0.00,8.44110,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,438.532
write,65.19,65.19,65.19,0.00,16687.89,16687.89,16687.89,0.00,7.85432,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,439.231
write,61.71,61.71,61.71,0.00,15798.17,15798.17,15798.17,0.00,8.29666,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,439.929
write,58.97,58.97,58.97,0.00,15095.90,15095.90,15095.90,0.00,8.68262,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,439.929
write,65.16,65.16,65.16,0.00,16681.51,16681.51,16681.51,0.00,7.85732,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,440.627
write,64.48,64.48,64.48,0.00,16506.56,16506.56,16506.56,0.00,7.94060,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,441.326
write,67.41,67.41,67.41,0.00,17258.17,17258.17,17258.17,0.00,7.59478,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,441.326
write,62.30,62.30,62.30,0.00,15948.55,15948.55,15948.55,0.00,8.21843,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,442.024
write,65.43,65.43,65.43,0.00,16751.08,16751.08,16751.08,0.00,7.82469,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,442.722
write,61.69,61.69,61.69,0.00,15793.09,15793.09,15793.09,0.00,8.29933,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,443.42
write,60.86,60.86,60.86,0.00,15580.85,15580.85,15580.85,0.00,8.41238,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,443.42
write,64.42,64.42,64.42,0.00,16492.39,16492.39,16492.39,0.00,7.94742,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,444.119
write,61.89,61.89,61.89,0.00,15845.04,15845.04,15845.04,0.00,8.27212,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,444.817
write,64.52,64.52,64.52,0.00,16517.85,16517.85,16517.85,0.00,7.93517,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,445.515
write,60.59,60.59,60.59,0.00,15510.34,15510.34,15510.34,0.00,8.45062,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,445.515
write,61.99,61.99,61.99,0.00,15869.34,15869.34,15869.34,0.00,8.25945,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,446.214
write,62.14,62.14,62.14,0.00,15907.39,15907.39,15907.39,0.00,8.23969,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,446.912
write,68.05,68.05,68.05,0.00,17420.75,17420.75,17420.75,0.00,7.52390,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,446.912
write,67.89,67.89,67.89,0.00,17380.70,17380.70,17380.70,0.00,7.54124,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,447.61
write,64.53,64.53,64.53,0.00,16519.61,16519.61,16519.61,0.00,7.93433,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,448.309
write,59.77,59.77,59.77,0.00,15299.90,15299.90,15299.90,0.00,8.56685,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,449.007
write,63.28,63.28,63.28,0.00,16200.03,16200.03,16200.03,0.00,8.09085,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,449.007
write,63.40,63.40,63.40,0.00,16229.28,16229.28,16229.28,0.00,8.07627,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,449.705
write,60.97,60.97,60.97,0.00,15609.57,15609.57,15609.57,0.00,8.39690,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,450.404
write,66.18,66.18,66.18,0.00,16942.66,16942.66,16942.66,0.00,7.73621,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,450.404
write,69.54,69.54,69.54,0.00,17801.59,17801.59,17801.59,0.00,7.36294,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,451.102
write,65.22,65.22,65.22,0.00,16697.35,16697.35,16697.35,0.00,7.84987,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,451.8
write,63.39,63.39,63.39,0.00,16227.01,16227.01,16227.01,0.00,8.07740,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,452.498
write,61.62,61.62,61.62,0.00,15773.62,15773.62,15773.62,0.00,8.30957,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,452.498
write,64.22,64.22,64.22,0.00,16441.10,16441.10,16441.10,0.00,7.97222,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,453.197
write,61.35,61.35,61.35,0.00,15704.70,15704.70,15704.70,0.00,8.34604,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,453.895
write,63.75,63.75,63.75,0.00,16320.88,16320.88,16320.88,0.00,8.03094,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,453.895
write,60.01,60.01,60.01,0.00,15361.29,15361.29,15361.29,0.00,8.53261,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,454.593
write,59.85,59.85,59.85,0.00,15320.67,15320.67,15320.67,0.00,8.55524,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,455.292
write,61.22,61.22,61.22,0.00,15672.03,15672.03,15672.03,0.00,8.36343,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,455.99
write,66.45,66.45,66.45,0.00,17010.19,17010.19,17010.19,0.00,7.70550,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,455.99
write,62.48,62.48,62.48,0.00,15994.48,15994.48,15994.48,0.00,8.19483,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,456.688
write,61.25,61.25,61.25,0.00,15679.83,15679.83,15679.83,0.00,8.35927,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,457.386
write,62.35,62.35,62.35,0.00,15960.75,15960.75,15960.75,0.00,8.21215,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,458.085
write,60.65,60.65,60.65,0.00,15525.85,15525.85,15525.85,0.00,8.44218,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,458.085
write,60.72,60.72,60.72,0.00,15543.26,15543.26,15543.26,0.00,8.43272,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,458.783
write,60.32,60.32,60.32,0.00,15442.93,15442.93,15442.93,0.00,8.48751,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,459.481
write,61.96,61.96,61.96,0.00,15861.33,15861.33,15861.33,0.00,8.26362,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,459.481
write,60.59,60.59,60.59,0.00,15512.09,15512.09,15512.09,0.00,8.44967,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,460.18
write,64.70,64.70,64.70,0.00,16563.92,16563.92,16563.92,0.00,7.91310,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,460.878
write,64.23,64.23,64.23,0.00,16442.24,16442.24,16442.24,0.00,7.97166,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,461.576
write,64.24,64.24,64.24,0.00,16446.48,16446.48,16446.48,0.00,7.96961,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,461.576
write,64.74,64.74,64.74,0.00,16574.36,16574.36,16574.36,0.00,7.90812,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,462.275
write,63.92,63.92,63.92,0.00,16364.03,16364.03,16364.03,0.00,8.00976,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,462.973
write,62.11,62.11,62.11,0.00,15899.08,15899.08,15899.08,0.00,8.24400,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,462.973
write,63.64,63.64,63.64,0.00,16291.40,16291.40,16291.40,0.00,8.04547,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,463.671
write,61.17,61.17,61.17,0.00,15658.46,15658.46,15658.46,0.00,8.37068,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,464.369
write,66.23,66.23,66.23,0.00,16954.74,16954.74,16954.74,0.00,7.73070,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,465.068
write,64.42,64.42,64.42,0.00,16492.16,16492.16,16492.16,0.00,7.94754,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,465.068
write,60.39,60.39,60.39,0.00,15460.78,15460.78,15460.78,0.00,8.47771,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,465.766
write,59.48,59.48,59.48,0.00,15227.51,15227.51,15227.51,0.00,8.60758,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,466.464
write,60.70,60.70,60.70,0.00,15539.92,15539.92,15539.92,0.00,8.43454,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,466.464
write,60.63,60.63,60.63,0.00,15521.69,15521.69,15521.69,0.00,8.44444,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,467.163
write,64.88,64.88,64.88,0.00,16608.83,16608.83,16608.83,0.00,7.89171,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,467.861
write,65.69,65.69,65.69,0.00,16815.85,16815.85,16815.85,0.00,7.79455,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,468.559
write,65.28,65.28,65.28,0.00,16712.39,16712.39,16712.39,0.00,7.84280,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,468.559
write,59.61,59.61,59.61,0.00,15261.43,15261.43,15261.43,0.00,8.58845,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,469.258
write,64.07,64.07,64.07,0.00,16402.18,16402.18,16402.18,0.00,7.99113,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,469.956
write,61.02,61.02,61.02,0.00,15620.46,15620.46,15620.46,0.00,8.39105,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,469.956
write,61.01,61.01,61.01,0.00,15617.96,15617.96,15617.96,0.00,8.39239,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,470.654
write,63.71,63.71,63.71,0.00,16310.78,16310.78,16310.78,0.00,8.03591,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,471.353
write,60.62,60.62,60.62,0.00,15517.45,15517.45,15517.45,0.00,8.44675,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,472.051
write,63.75,63.75,63.75,0.00,16318.77,16318.77,16318.77,0.00,8.03198,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,472.051
write,63.62,63.62,63.62,0.00,16286.83,16286.83,16286.83,0.00,8.04773,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,472.749
write,66.26,66.26,66.26,0.00,16961.79,16961.79,16961.79,0.00,7.72749,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,473.447
write,63.28,63.28,63.28,0.00,16199.95,16199.95,16199.95,0.00,8.09089,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,474.146
write,61.52,61.52,61.52,0.00,15750.08,15750.08,15750.08,0.00,8.32199,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,474.146
write,61.16,61.16,61.16,0.00,15658.10,15658.10,15658.10,0.00,8.37088,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,474.844
write,63.56,63.56,63.56,0.00,16270.87,16270.87,16270.87,0.00,8.05563,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,475.542
write,67.05,67.05,67.05,0.00,17165.00,17165.00,17165.00,0.00,7.63600,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,475.542
write,60.69,60.69,60.69,0.00,15535.98,15535.98,15535.98,0.00,8.43667,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,476.241
write,60.99,60.99,60.99,0.00,15614.70,15614.70,15614.70,0.00,8.39414,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,476.939
write,62.63,62.63,62.63,0.00,16032.21,16032.21,16032.21,0.00,8.17554,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,477.637
write,63.42,63.42,63.42,0.00,16235.99,16235.99,16235.99,0.00,8.07293,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,477.637
write,62.76,62.76,62.76,0.00,16065.84,16065.84,16065.84,0.00,8.15843,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,478.335
write,60.08,60.08,60.08,0.00,15380.25,15380.25,15380.25,0.00,8.52210,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,479.034
write,60.33,60.33,60.33,0.00,15444.72,15444.72,15444.72,0.00,8.48653,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,479.034
write,60.91,60.91,60.91,0.00,15592.58,15592.58,15592.58,0.00,8.40605,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,479.034
write,63.09,63.09,63.09,0.00,16150.28,16150.28,16150.28,0.00,8.11577,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,479.732
write,59.10,59.10,59.10,0.00,15130.29,15130.29,15130.29,0.00,8.66289,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,480.43
write,61.43,61.43,61.43,0.00,15725.55,15725.55,15725.55,0.00,8.33497,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,481.129
